obs,air_temperature,air_temperature_qc_executed,air_temperature_qc_results,barometric_pressure,barometric_pressure_qc_executed,barometric_pressure_qc_results,ct_depth,dcl_controller_timestamp,deployment,driver_timestamp,eastward_wind_velocity,eastward_wind_velocity_qc_executed,eastward_wind_velocity_qc_results,ingestion_timestamp,internal_timestamp,lat,lon,longwave_irradiance,longwave_irradiance_qc_executed,longwave_irradiance_qc_results,met_barpres,met_barpres_qc_executed,met_barpres_qc_results,met_current_direction,met_current_direction_qc_executed,met_current_direction_qc_results,met_current_speed,met_current_speed_qc_executed,met_current_speed_qc_results,met_heatflx_minute,met_latnflx_minute,met_netlirr_minute,met_netsirr,met_netsirr_qc_executed,met_netsirr_qc_results,met_relwind_direction,met_relwind_direction_qc_executed,met_relwind_direction_qc_results,met_relwind_speed,met_relwind_speed_qc_executed,met_relwind_speed_qc_results,met_salsurf,met_salsurf_qc_executed,met_salsurf_qc_results,met_sensflx_minute,met_spechum,met_spechum_qc_executed,met_spechum_qc_results,met_windavg_mag_corr_east,met_windavg_mag_corr_north,northward_wind_velocity,northward_wind_velocity_qc_executed,northward_wind_velocity_qc_results,port_timestamp,precipitation,precipitation_qc_executed,precipitation_qc_results,preferred_timestamp,relative_humidity,relative_humidity_qc_executed,relative_humidity_qc_results,sea_surface_conductivity,sea_surface_conductivity_qc_executed,sea_surface_conductivity_qc_results,sea_surface_temperature,sea_surface_temperature_qc_executed,sea_surface_temperature_qc_results,shortwave_irradiance,shortwave_irradiance_qc_executed,shortwave_irradiance_qc_results,time,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity
"('6779',)",10.8529996872,29,29,1023.2199707,29,29,0.98,empty,7,3736868303.75,-2.09999990463,29,29,3736868303.86,0.0,44.63567,-124.30418,291.399993896,29,29,102322.0,29,29,226.231234772,29,29,0.570487625748,29,13,-584.073636633,4.40615178444,71.6208765524,657.719970703,29,28,328.578310243,29,29,2.4858471749,29,29,32.3960673036,29,29,-2.38069426725,6.89339017868,29,29,-1.70792392603,1.72667180789,1.22000002861,29,29,3736861166.56,20.3400001526,29,13,port_timestamp,86.5370025635,29,29,3.57450008392,29,13,10.2379999161,29,29,696.0,29,29,3736861166.56,-0.411970474986,-0.394634589045
"('6780',)",10.8680000305,29,29,1023.28997803,29,29,0.98,empty,7,3736868303.75,-1.90999996662,29,29,3736868303.86,0.0,44.63567,-124.30418,290.700012207,29,29,102329.0,29,29,226.185942718,29,29,0.571168924147,29,13,-594.784211548,3.78624812417,72.3958904835,669.721496582,29,28,329.145139577,29,29,2.24543909634,29,29,32.3910649301,29,29,-2.06540338478,6.91103601456,29,29,-1.56375730923,1.53220855714,1.07000005245,29,29,3736861230.8,20.3600006104,29,13,port_timestamp,86.6770019531,29,29,3.57559990883,29,13,10.2559995651,29,29,708.700012207,29,29,3736861230.8,-0.412150007824,-0.395431803174
"('6781',)",10.8830003738,29,29,1023.28997803,29,29,0.98,empty,7,3736868303.75,-1.94000005722,29,29,3736868303.86,0.0,44.63567,-124.30418,292.600006104,29,29,102329.0,29,29,226.211720666,29,29,0.572414579755,29,13,-572.952043991,3.82086729282,70.4463085418,644.962524414,29,28,330.429547325,29,29,2.33708903903,29,29,32.4014279613,29,29,-2.25669541192,6.91739940643,29,29,-1.56656514128,1.63657379293,1.16999995708,29,29,3736861295.51,20.3500003815,29,13,port_timestamp,86.6699981689,29,29,3.57450008392,29,13,10.232000351,29,29,682.5,29,29,3736861295.51,-0.413227115883,-0.39610832081
"('6782',)",10.8680000305,29,29,1023.28997803,29,29,0.98,empty,7,3736868303.75,-2.17000007629,29,29,3736868303.86,0.0,44.63567,-124.30418,291.600006104,29,29,102329.0,29,29,226.237383493,29,29,0.573660196689,29,13,-584.752615165,4.27750754333,71.4416985297,658.098022461,29,28,325.496624554,29,29,2.45838285253,29,29,32.3950567868,29,29,-2.37379877682,6.9003071785,29,29,-1.80686682684,1.62915089959,1.10000002384,29,29,3736861360.2,20.3400001526,29,13,port_timestamp,86.5429992676,29,29,3.57439994812,29,13,10.2379999161,29,29,696.400024414,29,29,3736861360.2,-0.414304090765,-0.396784754799
"('6783',)",10.8990001678,29,29,1023.2199707,29,29,0.98,empty,7,3736868303.75,-1.91999995708,29,29,3736868303.86,0.0,44.63567,-124.30418,292.200012207,29,29,102322.0,29,29,226.262765257,29,29,0.574897629002,29,13,-588.681272065,3.8194100293,70.9505061475,662.066955566,29,28,329.967558367,29,29,2.28767930368,29,29,32.3956432932,29,29,-2.177875659,6.91563940048,29,29,-1.56033513471,1.58308373539,1.12000000477,29,29,3736861424.47,20.3600006104,29,13,port_timestamp,86.5500030518,29,29,3.57570004463,29,13,10.251999855,29,29,700.599975586,29,29,3736861424.47,-0.415373891042,-0.397456682512
"('6784',)",10.920999527,29,29,1023.35998535,29,29,0.98,empty,7,3736868303.75,-1.92999994755,29,29,3736868303.86,0.0,44.63567,-124.30418,292.200012207,29,29,102336.0,29,29,226.288673259,29,29,0.576166351521,29,13,-592.100533049,3.59894556467,71.0198499449,664.618469238,29,28,327.803338544,29,29,2.21888152947,29,29,32.399019983,29,29,-2.10085931993,6.92862987518,29,29,-1.59875056112,1.47952574212,1.00999999046,29,29,3736861490.35,20.3299999237,29,13,port_timestamp,86.5970001221,29,29,3.57710003853,29,13,10.263999939,29,29,703.299987793,29,29,3736861490.35,-0.416470641901,-0.398145537536
"('6785',)",10.9289999008,29,29,1023.35998535,29,29,0.98,empty,7,3736868303.75,-1.64999997616,29,29,3736868303.86,0.0,44.63567,-124.30418,291.5,29,29,102336.0,29,29,226.301335713,29,29,0.576788518108,29,13,-580.602389823,3.3813138771,71.7824950641,656.208007812,29,28,335.206661903,29,29,2.10499102609,29,29,32.4014009079,29,29,-1.93267431347,6.93176794052,29,29,-1.2997291218,1.5124827741,1.12000000477,29,29,3736861522.66,20.3600006104,29,13,port_timestamp,86.5899963379,29,29,3.57920002937,29,13,10.2849998474,29,29,694.400024414,29,29,3736861522.66,-0.41700843852,-0.398483320634
"('6786',)",10.9440002441,29,29,1023.28997803,29,29,0.98,empty,7,3736868303.75,-1.74000000954,29,29,3736868303.86,0.0,44.63567,-124.30418,291.5,29,29,102329.0,29,29,226.326455264,29,29,0.578026830059,29,13,-598.803863955,3.19945380052,71.7151042944,671.800537109,29,28,330.821421897,29,29,2.06165830007,29,29,32.3991325733,29,29,-1.91788494068,6.93170309067,29,29,-1.42320573583,1.40088739878,0.980000019073,29,29,3736861586.96,20.3600006104,29,13,port_timestamp,86.4970016479,29,29,3.57719993591,29,13,10.2650003433,29,29,710.900024414,29,29,3736861586.96,-0.418078754832,-0.399155572461
"('6787',)",10.9589996338,29,29,1023.08001709,29,29,0.98,empty,7,3736868303.75,-1.59000003338,29,29,3736868303.87,0.0,44.63567,-124.30418,291.5,29,29,102308.0,29,29,226.351579983,29,29,0.579270838569,29,13,-596.81951321,2.66272758661,71.6983340299,669.532470703,29,28,331.15197173,29,29,1.8567892297,29,29,32.4022538813,29,29,-1.64810412323,6.93684577942,29,29,-1.31503255062,1.22653554897,0.839999973774,29,29,3736861651.54,20.3600006104,29,13,port_timestamp,86.4570007324,29,29,3.57680010796,29,13,10.2569999695,29,29,708.5,29,29,3736861651.54,-0.41915389861,-0.399830856358
"('6788',)",10.9670000076,29,29,1023.28997803,29,29,0.98,empty,7,3736868303.75,-1.40999996662,29,29,3736868303.87,0.0,44.63567,-124.30418,291.5,29,29,102329.0,29,29,226.376458258,29,29,0.580508042392,29,13,-608.813899701,2.7554565041,71.8398142052,681.817504883,29,28,337.868023755,29,29,1.8306829449,29,29,32.3969233471,29,29,-1.59166552731,6.92566680908,29,29,-1.10991692349,1.29529312807,0.959999978542,29,29,3736861715.77,20.3600006104,29,13,port_timestamp,86.2900009155,29,29,3.57839989662,29,13,10.2810001373,29,29,721.5,29,29,3736861715.77,-0.420223066329,-0.400502386768
"('6789',)",10.9899997711,29,29,1023.2199707,29,29,0.98,empty,7,3736868303.75,-1.67999994755,29,29,3736868303.87,0.0,44.63567,-124.30418,291.799987793,29,29,102322.0,29,29,226.401402362,29,29,0.581753947474,29,13,-583.082528577,3.00805959349,71.4895792336,655.735534668,29,28,330.959971341,29,29,1.97701290568,29,29,32.4016136162,29,29,-1.84463273623,6.92918777466,29,29,-1.38098232884,1.32728582525,0.920000016689,29,29,3736861780.45,20.3400001526,29,13,port_timestamp,86.1959991455,29,29,3.57859992981,29,13,10.2779998779,29,29,693.900024414,29,29,3736861780.45,-0.421299658346,-0.401178580285
"('6790',)",11.0050001144,29,29,1023.28997803,29,29,0.98,empty,7,3736868303.75,-1.57000005245,29,29,3736868303.87,0.0,44.63567,-124.30418,292.600006104,29,29,102329.0,29,29,226.426073144,29,29,0.582991581237,29,13,-608.55402208,2.97008452292,70.7266888072,680.400024414,29,28,335.11854139,29,29,1.97010620282,29,29,32.3914205527,29,29,-1.85077099609,6.93080234528,29,29,-1.25127595395,1.38539114784,1.00999999046,29,29,3736861844.68,20.3400001526,29,13,port_timestamp,86.1360015869,29,29,3.57669997215,29,13,10.267999649,29,29,720.0,29,29,3736861844.68,-0.422369009162,-0.401850225697
"('6791',)",11.0500001907,29,29,1023.28997803,29,29,0.98,empty,7,3736868303.75,-1.60000002384,29,29,3736868303.87,0.0,44.63567,-124.30418,292.5,29,29,102329.0,29,29,226.450764562,29,29,0.584235642731,29,13,-618.828250775,2.76388313558,70.919571817,691.078491211,29,28,332.339941074,29,29,1.90759270307,29,29,32.37881104,29,29,-1.78654188538,6.94409704208,29,29,-1.30899551241,1.28706285079,0.899999976158,29,29,3736861909.25,20.3500003815,29,13,port_timestamp,86.0429992676,29,29,3.57660007477,29,13,10.2810001373,29,29,731.299987793,29,29,3736861909.25,-0.423443820012,-0.402525300486
"('6792',)",11.0349998474,29,29,1023.15002441,29,29,0.98,empty,7,3736868303.75,-1.47000002861,29,29,3736868303.87,0.0,44.63567,-124.30418,293.100006104,29,29,102315.0,29,29,226.463368459,29,29,0.584872773109,29,13,-603.990049742,3.06809634326,70.4277584748,676.430969238,29,28,338.375135928,29,29,1.94744143219,29,29,32.3884673902,29,29,-1.81139453764,6.92506837845,29,29,-1.14168093805,1.40750296572,1.05999994278,29,29,3736861942.32,20.3600006104,29,13,port_timestamp,85.8820037842,29,29,3.57960009575,29,13,10.3039999008,29,29,715.799987793,29,29,3736861942.32,-0.423994234634,-0.402871008788
"('6793',)",11.0430002213,29,29,1023.2199707,29,29,0.98,empty,7,3736868303.75,-1.35000002384,29,29,3736868303.87,0.0,44.63567,-124.30418,292.0,29,29,102322.0,29,29,226.487775578,29,29,0.5861105997,29,13,-618.374906752,3.2482003132,71.5119675251,691.26751709,29,28,343.279498569,29,29,1.97917245864,29,29,32.4029962048,29,29,-1.86755750077,6.90763092041,29,29,-0.99447782215,1.49194966465,1.17999994755,29,29,3736862006.55,20.3500003815,29,13,port_timestamp,85.6269989014,29,29,3.5813999176,29,13,10.3079996109,29,29,731.5,29,29,3736862006.55,-0.425063518869,-0.403542612381
"('6794',)",11.0959997177,29,29,1023.2199707,29,29,0.98,empty,7,3736868303.75,-1.14999997616,29,29,3736868303.87,0.0,44.63567,-124.30418,292.700012207,29,29,102322.0,29,29,226.512181004,29,29,0.5873536973,29,13,-612.600401734,2.7966405646,71.0013375943,685.125,29,28,347.651423725,29,29,1.82825464107,29,29,32.3980033892,29,29,-1.66066956893,6.93045663834,29,29,-0.817125360102,1.38174024394,1.12000000477,29,29,3736862071.06,20.3600006104,29,13,port_timestamp,85.6070022583,29,29,3.58330011368,29,13,10.3350000381,29,29,725.0,29,29,3736862071.06,-0.426137264352,-0.404217018027
"('6795',)",11.140999794,29,29,1023.15002441,29,29,0.98,empty,7,3736868303.75,-1.34000003338,29,29,3736868303.87,0.0,44.63567,-124.30418,292.0,29,29,102315.0,29,29,226.657819469,29,29,0.586633447144,29,13,-613.80768547,2.87839829861,71.6059424476,686.447998047,29,28,342.301652342,29,29,1.90491565318,29,29,32.4056932041,29,29,-1.84402816897,6.92826366425,29,29,-1.005744541,1.4121182883,1.10000002384,29,29,3736862135.43,20.3600006104,29,13,port_timestamp,85.3190002441,29,29,3.58299994469,29,13,10.3229999542,29,29,726.400024414,29,29,3736862135.43,-0.42663953934,-0.402638180975
"('6796',)",11.111000061,29,29,1023.2199707,29,29,0.98,empty,7,3736868303.75,-1.33000004292,29,29,3736868303.87,0.0,44.63567,-124.30418,292.200012207,29,29,102322.0,29,29,226.90401166,29,29,0.584320405251,29,13,-585.567313139,3.72328557691,71.4406860907,658.570495605,29,28,346.447324199,29,29,2.12860153673,29,29,32.4198929893,29,29,-2.16078920102,6.89474821091,29,29,-0.92549151367,1.6701094531,1.37000000477,29,29,3736862199.77,20.3500003815,29,13,port_timestamp,85.0830001831,29,29,3.58610010147,29,13,10.3420000076,29,29,696.900024414,29,29,3736862199.77,-0.426676670543,-0.399220934831
"('6797',)",11.1560001373,29,29,1023.01000977,29,29,0.98,empty,7,3736868303.75,-1.62999999523,29,29,3736868303.87,0.0,44.63567,-124.30418,293.0,29,29,102301.0,29,29,227.153232474,29,29,0.582008314358,29,13,-602.817646503,4.27537625739,70.849097777,675.485961914,29,28,340.245311811,29,29,2.30920030041,29,29,32.4293896918,29,29,-2.45615862288,6.9026684761,29,29,-1.20720918034,1.77751115682,1.39999997616,29,29,3736862264.39,20.3500003815,29,13,port_timestamp,84.908996582,29,29,3.58979988098,29,13,10.373000145,29,29,714.799987793,29,29,3736862264.39,-0.426713962175,-0.395788924133
"('6798',)",11.2089996338,29,29,1023.2199707,29,29,0.98,empty,7,3736868303.75,-1.25,29,29,3736868303.87,0.0,44.63567,-124.30418,292.200012207,29,29,102322.0,29,29,227.403253985,29,29,0.579718085813,29,13,-629.813131424,3.03131058911,70.8417894848,701.567993164,29,28,348.701368889,29,29,2.11144096081,29,29,32.4693693336,29,29,-2.41617060095,6.89191246033,29,29,-0.840430326048,1.67814683514,1.39999997616,29,29,3736862328.71,20.3600006104,29,13,port_timestamp,84.4970016479,29,29,3.57839989662,29,13,10.1999998093,29,29,742.400024414,29,29,3736862328.71,-0.426751078951,-0.39237300574
"('6799',)",11.2469997406,29,29,1023.15002441,29,29,0.98,empty,7,3736868303.75,-1.30999994278,29,29,3736868303.87,0.0,44.63567,-124.30418,291.700012207,29,29,102315.0,29,29,227.534640417,29,29,0.578526182966,29,13,-650.822527341,2.60286081053,71.4232115879,722.641479492,29,28,345.103359022,29,29,1.99711206194,29,29,32.4532421966,29,29,-2.20712024712,6.92700958252,29,29,-0.940180323144,1.53940275227,1.24000000954,29,29,3736862362.31,20.3500003815,29,13,port_timestamp,84.7060012817,29,29,3.57760000229,29,13,10.2089996338,29,29,764.700012207,29,29,3736862362.31,-0.426770467183,-0.390588674589
"('6800',)",11.2930002213,29,29,1023.15002441,29,29,0.98,empty,7,3736868303.75,-1.23000001907,29,29,3736868303.87,0.0,44.63567,-124.30418,292.0,29,29,102315.0,29,29,227.787339632,29,29,0.576255977254,29,29,-645.934578155,2.37399436067,71.1472100703,717.349487305,29,28,346.689402815,29,29,1.92851204838,29,29,32.4620907207,29,29,-2.10629528113,6.9326839447,29,29,-0.87080833924,1.48952776931,1.21000003815,29,29,3736862426.54,20.3400001526,29,13,port_timestamp,84.516998291,29,29,3.57829999924,29,13,10.2069997787,29,29,759.099975586,29,29,3736862426.54,-0.426807534329,-0.387177323665
"('6801',)",11.3000001907,29,29,1023.08001709,29,29,0.98,empty,7,3736868303.75,-0.889999985695,29,29,3736868303.87,0.0,44.63567,-124.30418,290.700012207,29,29,102308.0,29,29,228.042056667,29,29,0.573996858857,29,29,-660.611642475,2.52501982623,72.5323163413,734.170532227,29,28,357.547504191,29,29,1.91161642555,29,29,32.463891651,29,29,-2.06375922313,6.9091091156,29,29,-0.508644692472,1.52609981352,1.34000003338,29,29,3736862490.78,20.3600006104,29,13,port_timestamp,84.1859970093,29,29,3.58069992065,29,13,10.232000351,29,29,776.900024414,29,29,3736862490.78,-0.426844604938,-0.383765654029
"('6802',)",11.3380002975,29,29,1023.15002441,29,29,0.98,empty,7,3736868303.75,-1.11000001431,29,29,3736868303.87,0.0,44.63567,-124.30418,291.700012207,29,29,102315.0,29,29,228.301846951,29,29,0.571722511386,29,29,-668.572096669,2.64591845336,71.5033977582,740.407470703,29,28,351.825829297,29,29,2.01335092383,29,29,32.4861760044,29,29,-2.3139421778,6.91662549973,29,29,-0.713145830907,1.61258273235,1.37000000477,29,29,3736862555.78,20.3600006104,29,13,port_timestamp,84.0709991455,29,29,3.5813999176,29,13,10.2150001526,29,29,783.5,29,29,3736862555.78,-0.426882116438,-0.380313408508
"('6803',)",11.2849998474,29,29,1023.2199707,29,29,0.98,empty,7,3736868303.75,-1.0,29,29,3736868303.87,0.0,44.63567,-124.30418,291.0,29,29,102322.0,29,29,228.562408727,29,29,0.569471155236,29,29,-685.720639404,3.03028971605,72.1436193319,758.551513672,29,28,355.535001551,29,29,2.04411796555,29,29,32.4298267625,29,29,-2.34303477969,6.86340379715,29,29,-0.586054173479,1.66103601527,1.45000004768,29,29,3736862620.46,20.3600006104,29,13,port_timestamp,83.7259979248,29,29,3.57509994507,29,13,10.2069997787,29,29,802.700012207,29,29,3736862620.46,-0.426919442695,-0.376878211223
"('6804',)",11.232000351,29,29,1023.15002441,29,29,0.98,empty,7,3736868303.75,-0.889999985695,29,29,3736868303.87,0.0,44.63567,-124.30418,288.299987793,29,29,102315.0,29,29,228.823345859,29,29,0.567245965911,29,29,-659.078573871,3.51718205994,74.5575467461,734.453979492,29,28,0.185608698181,29,29,2.22774697932,29,29,32.4663411223,29,29,-2.69932318532,6.84470462799,29,29,-0.419739794409,1.85427028863,1.67999994755,29,29,3736862684.72,20.3600006104,29,13,port_timestamp,83.7870025635,29,29,3.57730007172,29,13,10.1909999847,29,29,777.200012207,29,29,3736862684.72,-0.426956530039,-0.373465001438
"('6805',)",11.2399997711,29,29,1023.15002441,29,29,0.98,empty,7,3736868303.75,-0.819999992847,29,29,3736868303.87,0.0,44.63567,-124.30418,290.0,29,29,102315.0,29,29,229.089126389,29,29,0.565009279209,29,29,-624.402785578,3.54315475882,72.997537079,698.16595459,29,28,2.3454795906,29,29,2.27545290809,29,29,32.4777766891,29,29,-2.77752282623,6.87116861343,29,29,-0.333871306737,1.90353091354,1.75,29,29,3736862749.67,20.3500003815,29,13,port_timestamp,84.0650024414,29,29,3.5803000927,29,13,10.2119998932,29,29,738.799987793,29,29,3736862749.67,-0.4269940098,-0.370015676948
"('6806',)",11.170999527,29,29,1023.2199707,29,29,0.98,empty,7,3736868303.75,-1.01999998093,29,29,3736868303.87,0.0,44.63567,-124.30418,290.0,29,29,102322.0,29,29,229.223455523,29,29,0.563890127801,29,29,-656.998477372,2.98669054017,73.2288670518,731.335510254,29,28,352.977622929,29,29,1.86515034034,29,29,32.4516921827,29,29,-1.87852470967,6.82531070709,29,29,-0.655040481959,1.48287622681,1.25999999046,29,29,3736862782.3,20.3400001526,29,13,port_timestamp,83.8949966431,29,29,3.58019995689,29,13,10.2399997711,29,29,773.900024414,29,29,3736862782.3,-0.42701284057,-0.368282649902
"('6807',)",11.170999527,29,29,1023.35998535,29,29,0.98,empty,7,3736868303.75,-0.930000007153,29,29,3736868303.87,0.0,44.63567,-124.30418,290.0,29,29,102336.0,29,29,229.489463094,29,29,0.56169602156,29,29,-644.592036397,3.74890383654,73.0398720135,719.428466797,29,28,359.473619675,29,29,2.26830472735,29,29,32.4700467934,29,29,-2.65235694255,6.85533428192,29,29,-0.447888692447,1.90333807583,1.72000002861,29,29,3736862846.54,20.3600006104,29,13,port_timestamp,84.2740020752,29,29,3.57979989052,29,13,10.2150001526,29,29,761.299987793,29,29,3736862846.54,-0.427049911757,-0.364870927186
"('6808',)",11.1789999008,29,29,1023.28997803,29,29,0.98,empty,7,3736868303.75,-0.769999980927,29,29,3736868303.87,0.0,44.63567,-124.30418,289.200012207,29,29,102329.0,29,29,229.757588857,29,29,0.559513812495,29,29,-641.138533496,4.54910139022,73.9613069935,717.160522461,29,28,4.35633175944,29,29,2.41332079751,29,29,32.4730746882,29,29,-2.88968195445,6.81524133682,29,29,-0.243773318138,2.04488982894,1.90999996662,29,29,3736862910.79,20.3700008392,29,13,port_timestamp,83.733001709,29,29,3.58330011368,29,13,10.2510004044,29,29,758.900024414,29,29,3736862910.79,-0.427086988137,-0.361458726465
"('6809',)",11.2089996338,29,29,1023.35998535,29,29,0.98,empty,7,3736868303.75,-0.850000023842,29,29,3736868303.87,0.0,44.63567,-124.30418,289.200012207,29,29,102336.0,29,29,230.028771001,29,29,0.557336274112,29,29,-660.851792128,3.67581671908,73.9330817412,735.871520996,29,28,1.32107576147,29,29,2.22174010667,29,29,32.4702736747,29,29,-2.5891695926,6.8560833931,29,29,-0.375901802902,1.86311514331,1.70000004768,29,29,3736862975.27,20.3500003815,29,13,port_timestamp,84.0709991455,29,29,3.58159995079,29,13,10.2349996567,29,29,778.700012207,29,29,3736862975.27,-0.427124196091,-0.358034416718
"('6810',)",11.2849998474,29,29,1023.28997803,29,29,0.98,empty,7,3736868303.75,-0.889999985695,29,29,3736868303.87,0.0,44.63567,-124.30418,292.200012207,29,29,102329.0,29,29,230.517312674,29,29,0.55434680978,29,29,-642.056959488,3.91193883807,71.0412674944,714.041992188,29,28,1.21194004573,29,29,2.36171056226,29,29,32.489198055,29,29,-2.96817363294,6.86351060867,29,29,-0.377902162315,2.00870357522,1.84000003338,29,29,3736863039.51,20.3500003815,29,13,port_timestamp,83.733001709,29,29,3.58330011368,29,13,10.2329998016,29,29,755.599975586,29,29,3736863039.51,-0.427854151747,-0.352478666513
"('6811',)",11.3000001907,29,29,1023.2199707,29,29,0.98,empty,7,3736868303.75,-0.730000019073,29,29,3736868303.87,0.0,44.63567,-124.30418,291.799987793,29,29,102322.0,29,29,231.148573815,29,29,0.550889285716,29,29,-646.99761243,3.45173728457,71.683327532,720.08996582,29,28,3.97900795941,29,29,2.09549386202,29,29,32.4621110435,29,29,-2.39976944795,6.85518074036,29,29,-0.283610559648,1.7448682255,1.61000001431,29,29,3736863103.82,20.3600006104,29,13,port_timestamp,83.5429992676,29,29,3.58470010757,29,13,10.2790002823,29,29,762.0,29,29,3736863103.82,-0.429018935102,-0.345574533842
"('6812',)",11.3380002975,29,29,1023.2199707,29,29,0.98,empty,7,3736868303.75,-0.730000019073,29,29,3736868303.87,0.0,44.63567,-124.30418,292.600006104,29,29,102322.0,29,29,231.79051035,29,29,0.547484967227,29,29,-650.262072416,3.64477972496,70.9526357074,722.26348877,29,28,4.4816194452,29,29,2.17703387494,29,29,32.4708336094,29,29,-2.59599907935,6.85849142075,29,29,-0.260076895491,1.83173693483,1.70000004768,29,29,3736863168.41,20.3500003815,29,13,port_timestamp,83.3730010986,29,29,3.58610010147,29,13,10.2849998474,29,29,764.299987793,29,29,3736863168.41,-0.430188753751,-0.338640554993
"('6813',)",11.3760004044,29,29,1023.15002441,29,29,0.98,empty,7,3736868303.75,-0.97000002861,29,29,3736868303.87,0.0,44.63567,-124.30418,291.399993896,29,29,102315.0,29,29,232.130573471,29,29,0.545726176426,29,29,-666.629899674,4.24958878874,72.0670015701,739.840515137,29,28,359.605721072,29,29,2.39363694551,29,29,32.4691568094,29,29,-3.1059748959,6.84360647202,29,29,-0.447274261281,2.05857858935,1.87000000477,29,29,3736863202.3,20.3400001526,29,13,port_timestamp,82.9779968262,29,29,3.58540010452,29,13,10.2790002823,29,29,782.900024414,29,29,3736863202.3,-0.430802661306,-0.335001681559
"('6814',)",11.4440002441,29,29,1023.2199707,29,29,0.98,empty,7,3736868303.75,-0.75,29,29,3736868303.87,0.0,44.63567,-124.30418,292.0,29,29,102322.0,29,29,232.781058862,29,29,0.54244614536,29,29,-660.180974776,2.97403790214,71.5690669849,732.941955566,29,28,3.2116066767,29,29,2.0234686771,29,29,32.4663613723,29,29,-2.37933751281,6.88263368607,29,29,-0.318603811534,1.69218541048,1.54999995232,29,29,3736863266.54,20.3600006104,29,13,port_timestamp,83.0800018311,29,29,3.58529996872,29,13,10.2810001373,29,29,775.599975586,29,29,3736863266.54,-0.431966140547,-0.328105278892
